Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
4/13/2022,Luke,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Pasco
4/13/2022,Caleb,Male,1200000,Diehl Motor CO Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Middletown
4/13/2022,Mason,Male,600000,Rabun Used Car Sales,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,SUV,Scottsdale
4/13/2022,Hailie,Female,1490000,Progressive Shippers Cooperative Association No,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Janesville
4/13/2022,Hannah,Male,1200000,Rabun Used Car Sales,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,Sedan,Scottsdale
4/13/2022,Haylee,Male,315000,Race Car Help,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Austin
4/13/2022,Hazel,Male,13500,Ryder Truck Rental and Leasing,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,Sedan,Middletown
4/13/2022,Heaven,Male,830000,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,Hatchback,Aurora
4/13/2022,Heidi,Male,13500,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,Hatchback,Greenville
4/13/2022,Helen,Male,1385000,Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43500,Hatchback,Pasco
4/13/2022,Isabel,Male,981000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,SUV,Janesville
4/13/2022,Isabella,Male,418000,Tri-State Mack Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,SUV,Scottsdale
4/13/2022,Isabelle,Male,585000,U-Haul CO,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Austin
4/13/2022,Itzel,Male,13500,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Janesville
4/13/2022,Ivanna,Male,1900000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,Passenger,Scottsdale
4/13/2022,Izabella,Male,1450000,Progressive Shippers Cooperative Association No,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,SUV,Janesville
4/13/2022,Jacqueline,Male,1200000,Rabun Used Car Sales,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Scottsdale
4/13/2022,Jade,Male,600000,Race Car Help,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Austin
4/13/2022,Julien,Male,739000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Middletown
4/13/2022,Abthu-Mustapha,Male,683000,C & M Motors Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Aurora
4/13/2022,Anis,Male,705000,Capitol KIA,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Greenville
4/13/2022,Michelle,Male,700000,Chrysler of Tri-Cities,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,Sedan,Pasco
4/13/2022,Elisa,Male,860000,Chrysler Plymouth,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Janesville
4/13/2022,Alvin,Male,886000,Classic Chevy,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale
4/13/2022,Nabili,Male,960000,Clay Johnson Auto Sales,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Austin
4/13/2022,Chloe,Male,1160000,Diehl Motor CO Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Middletown
4/13/2022,Yoann,Female,912000,New Castle Ford Lincoln Mercury,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hardtop,Aurora
4/13/2022,Angelina,Male,1115000,Gartner Buick Hyundai Saab,Lincoln,Town car,Overhead Camshaft,Manual,Black,17500,Hatchback,Greenville
4/13/2022,Chloe,Male,610000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21001,Hardtop,Austin
4/13/2022,Melanie,Male,3300000,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Black,15000,SUV,Janesville
4/13/2022,Leandre,Male,650000,McKinney Dodge Chrysler Jeep,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Scottsdale
4/13/2022,Michael,Female,525000,Scrivener Performance Engineering,Volvo,S70,Overhead Camshaft,Manual,Pale White,24001,Hardtop,Greenville
4/13/2022,Mayron,Male,3450000,Nebo Chevrolet,Ford,Mustang,Overhead Camshaft,Manual,Red,43000,Hatchback,Middletown
4/13/2022,Levi,Female,13500,Iceberg Rentals,Porsche,Boxter,Overhead Camshaft,Manual,Red,24000,SUV,Austin
4/13/2022,Liam,Male,637000,McKinney Dodge Chrysler Jeep,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Janesville
4/13/2022,Logan,Male,1336000,Motor Vehicle Branch Office,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31600,SUV,Scottsdale
4/13/2022,Lucas,Male,13500,Nebo Chevrolet,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Austin
4/13/2022,Makai,Male,1400000,New Castle Ford Lincoln Mercury,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17000,Hatchback,Middletown
4/13/2022,Malachi,Male,1175000,Pars Auto Sales,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15500,Sedan,Aurora
4/13/2022,Malcolm,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,Passenger,Greenville
4/13/2022,Malik,Male,13500,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Red,34000,SUV,Pasco
4/13/2022,Mamadou,Female,930000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39000,Hatchback,Janesville
4/13/2022,Marc,Male,1935000,Race Car Help,Volvo,C70,Overhead Camshaft,Manual,Black,17500,Hatchback,Scottsdale
4/13/2022,Marcus,Male,1950000,Ryder Truck Rental and Leasing,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Austin
4/13/2022,Marquis,Male,2250000,Saab-Belle Dodge,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Middletown
4/13/2022,Mason,Male,13500,Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,SUV,Aurora
4/13/2022,Matthew,Male,897000,Star Enterprises Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25000,SUV,Greenville
4/13/2022,Maurice,Male,13500,Suburban Ford,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69000,Passenger,Pasco
4/14/2022,Gabriella,Male,770000,Classic Chevy,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12001,Sedan,Scottsdale
4/14/2022,Faith,Male,396000,Ryder Truck Rental and Leasing,Ford,Focus,Overhead Camshaft,Manual,Black,49000,Hardtop,Middletown
4/14/2022,Jasmine,Male,1075000,Ryder Truck Rental and Leasing,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27500,Sedan,Middletown
4/14/2022,Alice,Male,13500,New Castle Ford Lincoln Mercury,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,SUV,Aurora
4/14/2022,Mekhi,Male,2000000,Tri-State Mack Inc,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Janesville
4/16/2022,Gabrielle,Male,923000,Clay Johnson Auto Sales,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Austin
4/16/2022,Gemma,Male,693000,Diehl Motor CO Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,SUV,Middletown
4/16/2022,Genevieve,Male,620000,Enterprise Rent A Car,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000,SUV,Aurora
4/16/2022,Georgia,Female,800000,Gartner Buick Hyundai Saab,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Greenville
4/16/2022,Gia,Male,728500,Hatfield Volkswagen,Buick,LeSabre,Overhead Camshaft,Manual,Black,20500,Sedan,Pasco
4/16/2022,Gianna,Male,931000,Iceberg Rentals,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,Hatchback,Janesville
4/16/2022,Giovanna,Male,988000,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
4/16/2022,Gittel,Female,590000,Motor Vehicle Branch Office,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Austin
4/16/2022,Gitty,Male,590000,Nebo Chevrolet,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Middletown
4/16/2022,Giuliana,Male,610000,New Castle Ford Lincoln Mercury,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,Hatchback,Aurora
4/16/2022,Golda,Female,13500,Pars Auto Sales,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Sedan,Greenville
4/16/2022,Goldy,Male,815000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Pasco
4/16/2022,Grace,Male,970000,Progressive Shippers Cooperative Association No,Honda,Accord,Overhead Camshaft,Manual,Red,14000,Sedan,Janesville
4/16/2022,Greta,Female,840000,Rabun Used Car Sales,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Scottsdale
4/16/2022,Max,Female,13500,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Red,25000,Sedan,Middletown
4/16/2022,Maxwell,Male,1650000,Saab-Belle Dodge,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Aurora
4/16/2022,Michael,Male,13500,Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Greenville
4/16/2022,Miles,Male,950000,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17000,Hatchback,Pasco
4/16/2022,Mohamed,Male,883000,Suburban Ford,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21000,SUV,Janesville
4/16/2022,Mohammad,Male,1650000,Tri-State Mack Inc,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28000,Hatchback,Scottsdale
4/16/2022,Zaniyah,Male,2170000,U-Haul CO,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Austin
4/16/2022,Muhammad,Female,571750,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49750,SUV,Janesville
4/16/2022,Musa,Male,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,SUV,Scottsdale
4/16/2022,Mustafa,Male,755000,Race Car Help,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,Sedan,Austin
4/16/2022,Nathan,Male,13500,Ryder Truck Rental and Leasing,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Middletown
4/16/2022,Nathaniel,Female,755000,Saab-Belle Dodge,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,Passenger,Aurora
4/16/2022,Neil,Male,13500,Scrivener Performance Engineering,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,Passenger,Greenville
4/16/2022,Nelson,Male,780000,Star Enterprises Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Pasco
4/16/2022,Jayla,Male,884000,Saab-Belle Dodge,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29000,Passenger,Aurora
4/16/2022,Jaylah,Female,530000,Scrivener Performance Engineering,BMW,528i,Overhead Camshaft,Manual,Pale White,16000,SUV,Greenville
4/16/2022,Jayleen,Male,957000,Star Enterprises Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Pasco
4/16/2022,Jaylene,Male,480000,Suburban Ford,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71000,Hatchback,Janesville
4/16/2022,Jaylin,Male,1650000,Tri-State Mack Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Scottsdale
4/16/2022,Jazlyn,Female,600000,U-Haul CO,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,SUV,Austin
4/16/2022,Jazmin,Male,1440000,Buddy Storbeck's Diesel Service Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,39000,Passenger,Middletown
4/16/2022,Jennifer,Male,955000,C & M Motors Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,SUV,Aurora
4/16/2022,Jessica,Female,932500,Capitol KIA,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23500,Hatchback,Greenville
4/16/2022,Jessie,Male,1310000,Chrysler of Tri-Cities,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26000,Passenger,Pasco
4/16/2022,Jimena,Female,13500,Chrysler Plymouth,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hatchback,Janesville
4/16/2022,Jocelyn,Male,13500,Classic Chevy,Lexus,LS400,Overhead Camshaft,Manual,Red,13000,Sedan,Scottsdale
4/16/2022,Joselyn,Male,13500,Clay Johnson Auto Sales,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Austin
4/16/2022,Julia,Male,1283000,Diehl Motor CO Inc,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27300,Hatchback,Middletown
4/16/2022,Mathilde,Male,642000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42001,Hardtop,Middletown
4/16/2022,Julie,Male,647000,McKinney Dodge Chrysler Jeep,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Red,31001,Hardtop,Austin
4/16/2022,Adrien,Female,13500,Motor Vehicle Branch Office,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hardtop,Austin
4/16/2022,Adeline,Male,1500000,Rabun Used Car Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,Hatchback,Scottsdale
4/16/2022,Thomas,Male,1960000,Race Car Help,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Austin
4/16/2022,Antonin,Male,930000,Ryder Truck Rental and Leasing,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Middletown
4/16/2022,Mathias,Male,803000,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Aurora
4/16/2022,Florent,Male,560000,Scrivener Performance Engineering,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Greenville
4/16/2022,Ilona,Male,13500,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,25000,SUV,Pasco
4/16/2022,Camille,Female,900000,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Red,26000,SUV,Janesville
4/16/2022,Sustine,Female,795000,Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,SUV,Scottsdale
4/16/2022,Lylou,Male,704000,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Austin
4/16/2022,Soline,Male,3080000,Progressive Shippers Cooperative Association No,Saturn,SW,Overhead Camshaft,Manual,Black,36000,Passenger,Janesville
4/16/2022,Lola,Male,671000,Rabun Used Car Sales,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Scottsdale
4/16/2022,Messiah,Male,13500,U-Haul CO,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22000,Hatchback,Scottsdale
4/16/2022,Micah,Female,13500,Progressive Shippers Cooperative Association No,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Austin
4/16/2022,Michael,Female,13500,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Middletown
4/16/2022,Miles,Female,13500,Progressive Shippers Cooperative Association No,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,Sedan,Aurora
4/16/2022,Mohamed,Female,370000,Rabun Used Car Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,17000,Sedan,Greenville
4/16/2022,Mohammed,Female,890000,Race Car Help,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,Hatchback,Pasco
4/16/2022,Moussa,Male,1590000,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,SUV,Janesville
4/16/2022,Myles,Male,1435000,Saab-Belle Dodge,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,13500,Hatchback,Scottsdale
4/16/2022,Nana,Male,1315000,Scrivener Performance Engineering,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32500,Hatchback,Austin
4/16/2022,Nasir,Male,730000,Star Enterprises Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,Sedan,Middletown
4/16/2022,Nathan,Male,700000,Suburban Ford,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Black,11000,SUV,Aurora
4/16/2022,Nathaniel,Male,300000,Tri-State Mack Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,31000,SUV,Greenville
4/16/2022,Nehemiah,Male,1900000,U-Haul CO,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18000,SUV,Pasco
4/16/2022,Nicholas,Male,920000,Buddy Storbeck's Diesel Service Inc,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Janesville
4/17/2022,Hadassa,Female,840000,Race Car Help,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,SUV,Austin
4/17/2022,Hadassah,Male,760000,Ryder Truck Rental and Leasing,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19000,Sedan,Middletown
4/17/2022,Hailey,Female,852500,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Red,34500,SUV,Aurora
4/17/2022,Hanna,Male,847500,Scrivener Performance Engineering,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39500,SUV,Greenville
4/17/2022,Hannah,Male,1200000,Star Enterprises Inc,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27001,SUV,Pasco
4/17/2022,Harper,Female,630000,Suburban Ford,Subaru,Outback,Overhead Camshaft,Manual,Red,49001,SUV,Janesville
4/17/2022,Hazel,Female,13500,Tri-State Mack Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31001,SUV,Scottsdale
4/17/2022,Henny,Male,700000,U-Haul CO,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,SUV,Austin
4/17/2022,Savannah,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Pasco
4/17/2022,Nikhil,Male,13500,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Scottsdale
4/17/2022,Noah,Male,13500,U-Haul CO,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,Hatchback,Austin
4/17/2022,Oliver,Male,13500,Buddy Storbeck's Diesel Service Inc,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54000,Sedan,Middletown
4/17/2022,Oscar,Male,13500,C & M Motors Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hatchback,Aurora
4/17/2022,Owen,Male,2000000,Capitol KIA,BMW,328i,Overhead Camshaft,Manual,Black,69000,Sedan,Greenville
4/17/2022,Lucia,Male,820000,Scrivener Performance Engineering,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39001,Hardtop,Greenville
4/17/2022,Rayan,Female,725000,Chrysler Plymouth,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hatchback,Janesville
4/17/2022,Juliana,Male,1025000,Enterprise Rent A Car,Toyota,Sienna,Overhead Camshaft,Manual,Black,12500,Passenger,Aurora
4/17/2022,Julianna,Male,1015000,Gartner Buick Hyundai Saab,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,SUV,Greenville
4/17/2022,Juliet,Male,500000,Hatfield Volkswagen,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,69000,Passenger,Pasco
4/17/2022,Juliette,Male,550000,Iceberg Rentals,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,Hatchback,Janesville
4/17/2022,Julissa,Male,460000,McKinney Dodge Chrysler Jeep,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Scottsdale
4/17/2022,Kailey,Male,1185000,Motor Vehicle Branch Office,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45500,Passenger,Austin
4/17/2022,Kaitlyn,Male,435000,Nebo Chevrolet,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Middletown
4/17/2022,Kamila,Male,690000,New Castle Ford Lincoln Mercury,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,Hatchback,Aurora
4/17/2022,Lucille,Male,690000,Race Car Help,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Red,24000,Sedan,Austin
4/17/2022,Florine,Female,13500,Nebo Chevrolet,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Red,39001,Hardtop,Middletown
4/17/2022,Lena,Male,625000,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Aurora
4/17/2022,Juliette,Male,955000,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Greenville
4/17/2022,Yona,Male,13500,Star Enterprises Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Pasco
4/17/2022,Avril,Male,965000,Suburban Ford,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,SUV,Janesville
4/17/2022,Alessio,Female,840000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Red,16000,Sedan,Scottsdale
4/17/2022,Allan,Male,13500,U-Haul CO,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,15000,Hatchback,Austin
4/17/2022,Nicolas,Male,765000,C & M Motors Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Austin
4/17/2022,Nigel,Male,1400000,Capitol KIA,BMW,528i,Overhead Camshaft,Manual,Pale White,16000,SUV,Austin
4/17/2022,Noah,Male,740000,Chrysler of Tri-Cities,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,SUV,Middletown
4/17/2022,Omar,Female,13500,Chrysler Plymouth,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Aurora
4/17/2022,Omari,Male,570000,Classic Chevy,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Greenville
4/17/2022,Ousmane,Female,1010000,Clay Johnson Auto Sales,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Pasco
4/17/2022,Patrick,Female,675000,Diehl Motor CO Inc,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,Hatchback,Janesville
4/17/2022,Preston,Male,1105000,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Manual,Black,29500,Hatchback,Scottsdale
4/18/2022,Hindy,Male,625000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,Passenger,Janesville
4/18/2022,Idy,Male,292000,Rabun Used Car Sales,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,SUV,Scottsdale
4/18/2022,Ilana,Female,640000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,33000,Passenger,Janesville
4/18/2022,Iris,Female,800000,Rabun Used Car Sales,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000,SUV,Scottsdale
4/18/2022,Isabel,Male,13500,Race Car Help,Volvo,V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,SUV,Austin
4/18/2022,Isabella,Male,599000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Middletown
4/18/2022,Isabelle,Male,550000,Saab-Belle Dodge,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,SUV,Aurora
4/18/2022,Isla,Male,995000,Scrivener Performance Engineering,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,Sedan,Greenville
4/18/2022,Ivy,Male,1205000,Star Enterprises Inc,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21500,Sedan,Pasco
4/18/2022,Izabella,Male,13500,Suburban Ford,Lexus,GS400,Overhead Camshaft,Manual,Black,53000,Hatchback,Janesville
4/18/2022,Jacqueline,Female,2675000,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17500,SUV,Scottsdale
4/18/2022,Jane,Male,1939000,U-Haul CO,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14900,SUV,Austin
